latitude,longitude,time_utc,altitude,eps,epx,epv,ept,speed_(m/s),climb,master_acc_x,master_acc_y,master_acc_z,master_gyro_x,master_gyro_y,master_gyro_z,slave_acc_x,slave_acc_y,slave_acc_z,slave_gyro_x,slave_gyro_y,slave_gyro_z,mag_x,mag_y,mag_z,master_temp,slave_temp
41.476380667,-8.632938667,2020-11-29 10:33:25,174.0,-1,10.65,0.005,0.048,0.0,0.0,-0.12353515625,0.9951171875,-0.028076171875,0.701904296875,0.396728515625,0.885009765625,0.0,0.0,0.0,0.0,0.0,0.0,19.779056549072266,29.31892204284668,43.634578704833984,19.13100814819336,0.0
41.4763805,-8.6329395,2020-11-29 10:33:26,173.8,-1,10.65,0.005,0.046,0.0,0.0,-0.11962890625,0.99755859375,-0.037353515625,0.457763671875,0.244140625,0.8544921875,0.0,0.0,0.0,0.0,0.0,0.0,18.700199127197266,27.14715003967285,43.634578704833984,19.466468811035156,0.0
41.4763805,-8.6329395,2020-11-29 10:33:26,173.8,-1,10.65,0.005,0.046,0.0,0.0,-0.120361328125,1.00048828125,-0.033447265625,0.152587890625,0.06103515625,0.67138671875,0.0,0.0,0.0,0.0,0.0,0.0,18.340579986572266,27.87107276916504,42.58734893798828,19.178932189941406,0.0
41.476380667,-8.632939833,2020-11-29 10:33:27,173.7,-1,10.65,0.005,0.037,0.0,0.0,-0.11669921875,0.998291015625,-0.034912109375,0.213623046875,0.457763671875,0.274658203125,0.0,0.0,0.0,0.0,0.0,0.0,19.059818267822266,27.509111404418945,43.634578704833984,19.083086013793945,0.0
41.476380667,-8.632939833,2020-11-29 10:33:27,173.7,-1,10.65,0.005,0.037,0.0,0.0,-0.120361328125,0.99755859375,-0.036865234375,-0.18310546875,0.54931640625,0.274658203125,0.0,0.0,0.0,0.0,0.0,0.0,19.239627838134766,28.414016723632812,43.1109619140625,18.987239837646484,0.0
41.4763805,-8.632940333,2020-11-29 10:33:28,173.4,-1,10.65,0.005,0.048,0.0,0.0,-0.123291015625,0.99609375,-0.041015625,0.18310546875,0.762939453125,0.54931640625,0.0,0.0,0.0,0.0,0.0,0.0,19.059818267822266,28.233036041259766,41.88919448852539,19.083086013793945,0.0
41.4763805,-8.632940333,2020-11-29 10:33:28,173.4,-1,10.65,0.005,0.048,0.0,0.0,-0.123779296875,0.99755859375,-0.036865234375,-0.274658203125,0.67138671875,0.42724609375,0.0,0.0,0.0,0.0,0.0,0.0,19.419437408447266,28.233036041259766,43.634578704833984,19.083086013793945,0.0
41.476381,-8.6329405,2020-11-29 10:33:29,173.1,-1,10.65,0.005,0.043,0.0,0.0,-0.119140625,0.99853515625,-0.037353515625,-0.244140625,1.007080078125,0.213623046875,0.0,0.0,0.0,0.0,0.0,0.0,19.599246978759766,27.3281307220459,42.0637321472168,19.13100814819336,0.0
41.476381,-8.6329405,2020-11-29 10:33:29,173.1,-1,10.65,0.005,0.043,0.0,0.0,-0.1240234375,0.998779296875,-0.0341796875,0.0,0.6103515625,0.6103515625,0.0,0.0,0.0,0.0,0.0,0.0,18.340579986572266,27.509111404418945,42.2382698059082,19.13100814819336,0.0
41.476381167,-8.632941,2020-11-29 10:33:30,173.0,-1,10.65,0.005,0.016,0.0,0.0,-0.11572265625,0.998291015625,-0.036865234375,-0.518798828125,0.54931640625,0.335693359375,0.0,0.0,0.0,0.0,0.0,0.0,19.958866119384766,28.05205535888672,42.76188659667969,18.93931770324707,0.0
41.476381167,-8.632941,2020-11-29 10:33:30,173.0,-1,10.65,0.005,0.016,0.0,0.0,-0.197021484375,1.009765625,0.000732421875,1.77001953125,7.354736328125,2.685546875,0.0,0.0,0.0,0.0,0.0,0.0,19.059818267822266,27.509111404418945,43.634578704833984,19.083086013793945,0.0
41.476381167,-8.632941,2020-11-29 10:33:31,172.8,-1,10.65,0.005,0.024,0.0,0.0,0.03857421875,1.015380859375,-0.04833984375,-5.035400390625,50.23193359375,8.48388671875,0.0,0.0,0.0,0.0,0.0,0.0,17.441532135009766,33.481483459472656,39.62019729614258,19.13100814819336,0.0
41.476381167,-8.632941,2020-11-29 10:33:31,172.8,-1,10.65,0.005,0.024,0.0,0.0,0.072998046875,1.002685546875,-0.013916015625,-0.152587890625,59.051513671875,6.4697265625,0.0,0.0,0.0,0.0,0.0,0.0,15.10400676727295,37.644046783447266,34.90766143798828,19.274778366088867,0.0
41.4763815,-8.6329445,2020-11-29 10:33:32,172.4,-1,10.65,0.005,0.395,0.0,0.0,0.0693359375,1.000732421875,-0.01416015625,-0.06103515625,-2.716064453125,-23.101806640625,0.0,0.0,0.0,0.0,0.0,0.0,14.025148391723633,48.502906799316406,26.529823303222656,19.32270050048828,0.0
41.4763815,-8.6329445,2020-11-29 10:33:32,172.4,-1,10.65,0.005,0.395,0.0,0.0,-0.105224609375,1.0048828125,-0.022705078125,0.152587890625,3.570556640625,-0.48828125,0.0,0.0,0.0,0.0,0.0,0.0,15.10400676727295,50.31271743774414,28.624282836914062,19.178932189941406,0.0
41.476380167,-8.632946,2020-11-29 10:33:33,171.6,-1,10.641,0.005,0.315,0.0,0.0,-0.101318359375,0.998046875,-0.0166015625,-0.213623046875,-17.608642578125,-3.021240234375,0.0,0.0,0.0,0.0,0.0,0.0,14.38476848602295,48.8648681640625,32.115047454833984,19.418546676635742,0.0
41.476380167,-8.632946,2020-11-29 10:33:33,171.6,-1,10.641,0.005,0.315,0.0,0.0,-0.092041015625,1.00244140625,-0.014404296875,0.6103515625,17.791748046875,3.936767578125,0.0,0.0,0.0,0.0,0.0,0.0,15.28381633758545,48.68388748168945,32.63866424560547,19.466468811035156,0.0
41.476379333,-8.6329465,2020-11-29 10:33:34,171.6,-1,10.623,0.005,0.034,0.0,0.0,-0.031982421875,1.006103515625,-0.05859375,1.556396484375,18.12744140625,11.71875,0.0,0.0,0.0,0.0,0.0,0.0,14.92419719696045,50.49369812011719,29.49697494506836,19.178932189941406,0.0
41.476379333,-8.6329465,2020-11-29 10:33:34,171.6,-1,10.623,0.005,0.034,0.0,0.0,-0.02880859375,1.010498046875,-0.0234375,0.244140625,0.8544921875,-2.593994140625,0.0,0.0,0.0,0.0,0.0,0.0,15.46362590789795,52.122528076171875,27.57705307006836,19.32270050048828,0.0
41.476378333,-8.632949833,2020-11-29 10:33:35,171.9,-1,10.623,0.005,0.227,0.0,0.0,-0.038818359375,1.011962890625,-0.0146484375,0.030517578125,2.288818359375,4.5166015625,0.0,0.0,0.0,0.0,0.0,0.0,13.485719680786133,50.131736755371094,28.79882049560547,19.466468811035156,0.0
41.476378333,-8.632949833,2020-11-29 10:33:35,171.9,-1,10.623,0.005,0.227,0.0,0.0,0.009521484375,1.007080078125,-0.02197265625,0.152587890625,0.701904296875,0.79345703125,0.0,0.0,0.0,0.0,0.0,0.0,14.38476848602295,48.14094543457031,26.87889862060547,19.13100814819336,0.0
41.476378167,-8.632951833,2020-11-29 10:33:36,171.7,-1,10.623,0.005,0.054,0.0,0.0,-0.00244140625,1.009765625,-0.031005859375,0.091552734375,0.823974609375,1.46484375,0.0,0.0,0.0,0.0,0.0,0.0,13.665529251098633,49.22683334350586,28.624282836914062,19.32270050048828,0.0
41.476378167,-8.632951833,2020-11-29 10:33:36,171.7,-1,10.623,0.005,0.054,0.0,0.0,0.001953125,1.0126953125,-0.02734375,-0.18310546875,0.640869140625,1.068115234375,0.0,0.0,0.0,0.0,0.0,0.0,15.28381633758545,48.68388748168945,27.402515411376953,19.274778366088867,0.0
41.4763775,-8.632950667,2020-11-29 10:33:37,171.3,-1,10.623,0.005,0.011,0.0,0.0,-0.00146484375,1.00830078125,-0.033935546875,-0.030517578125,0.274658203125,0.518798828125,0.0,0.0,0.0,0.0,0.0,0.0,13.845338821411133,49.769775390625,28.79882049560547,19.418546676635742,0.0
41.4763775,-8.632950667,2020-11-29 10:33:37,171.3,-1,10.623,0.005,0.011,0.0,0.0,-0.0029296875,1.010986328125,-0.01953125,0.030517578125,0.732421875,0.762939453125,0.0,0.0,0.0,0.0,0.0,0.0,14.92419719696045,48.68388748168945,27.402515411376953,19.274778366088867,0.0
41.4763765,-8.63295,2020-11-29 10:33:38,171.1,-1,10.623,0.005,0.062,0.0,0.0,0.004150390625,1.012451171875,-0.0302734375,-0.091552734375,0.732421875,0.30517578125,0.0,0.0,0.0,0.0,0.0,0.0,15.64343547821045,49.04584884643555,27.053438186645508,19.466468811035156,0.0
41.4763765,-8.63295,2020-11-29 10:33:38,171.1,-1,10.623,0.005,0.062,0.0,0.0,0.000244140625,1.008056640625,-0.0283203125,0.06103515625,0.732421875,0.42724609375,0.0,0.0,0.0,0.0,0.0,0.0,13.485719680786133,49.04584884643555,28.10066795349121,19.274778366088867,0.0
41.4763765,-8.6329495,2020-11-29 10:33:37,170.7,-1,10.623,0.005,0.033,0.0,0.0,0.009033203125,1.01123046875,-0.026611328125,-0.030517578125,0.42724609375,0.213623046875,0.0,0.0,0.0,0.0,0.0,0.0,14.204957962036133,48.68388748168945,29.147897720336914,19.418546676635742,0.0
41.4763765,-8.6329495,2020-11-29 10:33:37,170.7,-1,10.623,0.005,0.033,0.0,0.0,-0.006591796875,1.0087890625,-0.029296875,-0.06103515625,0.762939453125,0.1220703125,0.0,0.0,0.0,0.0,0.0,0.0,14.74438762664795,48.8648681640625,28.275205612182617,19.13100814819336,0.0
