latitude,longitude,time_utc,altitude,eps,epx,epv,ept,speed_(m/s),climb,master_acc_x,master_acc_y,master_acc_z,master_gyro_x,master_gyro_y,master_gyro_z,slave_acc_x,slave_acc_y,slave_acc_z,slave_gyro_x,slave_gyro_y,slave_gyro_z,mag_x,mag_y,mag_z,master_temp,slave_temp
41.454490667,-8.624989833,2020-11-29 11:22:24,68.0,-1,12.606,0.005,0.293,0.0,0.0,0.252197265625,0.9892578125,-0.099365234375,-1.983642578125,-10.833740234375,-1.89208984375,0.0,0.0,0.0,0.0,0.0,0.0,13.665529251098633,26.061264038085938,26.529823303222656,17.693323135375977,0.0
41.454491833,-8.62499,2020-11-29 11:22:25,67.8,-1,12.606,0.005,0.32,0.0,0.0,0.232666015625,0.53271484375,-0.491943359375,3.082275390625,15.93017578125,0.30517578125,0.0,0.0,0.0,0.0,0.0,0.0,13.665529251098633,23.88949203491211,20.59552001953125,17.5495548248291,0.0
41.454491833,-8.62499,2020-11-29 11:22:25,67.8,-1,12.606,0.005,0.32,0.0,0.0,0.181640625,1.182861328125,0.037109375,-14.2822265625,-3.96728515625,7.232666015625,0.0,0.0,0.0,0.0,0.0,0.0,13.126100540161133,28.05205535888672,29.147897720336914,17.741247177124023,0.0
41.454492833,-8.6249905,2020-11-29 11:22:26,68.0,-1,12.597,0.005,0.086,0.0,0.0,0.178466796875,1.06884765625,-0.262451171875,44.647216796875,1.708984375,-2.197265625,0.0,0.0,0.0,0.0,0.0,0.0,12.047243118286133,25.518320083618164,27.751590728759766,17.5495548248291,0.0
41.454492833,-8.6249905,2020-11-29 11:22:26,68.0,-1,12.597,0.005,0.086,0.0,0.0,0.552001953125,1.1552734375,1.75537109375,6.04248046875,26.947021484375,-19.805908203125,0.0,0.0,0.0,0.0,0.0,0.0,14.38476848602295,29.31892204284668,33.16227722167969,17.405786514282227,0.0
41.45449,-8.624989333,2020-11-29 11:22:27,67.8,-1,12.625,0.005,0.303,0.0,0.0,0.11181640625,1.04541015625,-0.04638671875,-4.21142578125,-19.4091796875,-8.60595703125,0.0,0.0,0.0,0.0,0.0,0.0,13.305910110473633,28.233036041259766,30.02058982849121,17.501632690429688,0.0
41.45449,-8.624989333,2020-11-29 11:22:27,67.8,-1,12.625,0.005,0.303,0.0,0.0,0.165771484375,0.684814453125,-0.480712890625,-7.659912109375,32.257080078125,10.80322265625,0.0,0.0,0.0,0.0,0.0,0.0,11.148195266723633,26.42322540283203,23.73720932006836,17.693323135375977,0.0
41.4544885,-8.624990333,2020-11-29 11:22:28,67.5,-1,12.618,0.005,0.305,0.0,0.0,0.623046875,0.978515625,-0.0107421875,8.392333984375,8.23974609375,-4.150390625,0.0,0.0,0.0,0.0,0.0,0.0,12.406862258911133,33.11952209472656,30.544204711914062,17.59747886657715,0.0
41.4544885,-8.624990333,2020-11-29 11:22:28,67.5,-1,12.618,0.005,0.305,0.0,0.0,0.144287109375,1.013427734375,-0.056884765625,-1.0986328125,-8.331298828125,4.669189453125,0.0,0.0,0.0,0.0,0.0,0.0,13.845338821411133,33.11952209472656,27.751590728759766,17.83709144592285,0.0
41.454487667,-8.6249895,2020-11-29 11:22:29,67.3,-1,12.616,0.005,0.08,0.0,0.0,0.146484375,1.00830078125,-0.107177734375,0.67138671875,1.0986328125,5.523681640625,0.0,0.0,0.0,0.0,0.0,0.0,13.305910110473633,28.956958770751953,27.57705307006836,17.59747886657715,0.0
